,names,reviewText,reviewRating,label
65,cafes_list,"Gluten free, low carb, no added fat, and no added sugar. Sweet potato everything here. Great concept. No sugar is added to any of their items. I learned that the longer you cook/bake a sweet potato, the sweeter it gets and that is where they get their sweetness from. They use the white sweet potato in all of their items, which they have displayed throughout the place. Of course I had to try the sweet potato latte $5- it was ok. Adi's offers smoothies, breakfast bowls, salads, crepes, wraps, coffee, tea, and other healthy foods. I came during lunch time and decided to try one of their specials....chicken tacos with sweet potato tortilla. The tortilla felt like a mix between a tortilla and a pancake. It fell apart easily but the food was amazing (even the salsa that it came with). The gal gave me a sample of their banana, sweet potato/cinnamon muffin...perfectly moist with a little bit of sweetness. I purchased that muffin and a sweet potato energy bar To Go. I definitely will be back to try other items they have. The restaurant is bright and nicely decorated, love the teal. They are now open on Saturdays!",4-star,positive
66,cafes_list,"La comida muy rica y el servicio excelente !!! Ordenamos bowl de avena, bowl açai, toast de aguacate, omelet y crepa todo estuvo muy rico Gran experiencia, totalmente recomendable",5-star,positive
67,cafes_list,"Sweet potato! I love how they incorporate sweet potato on their menu, from smoothies to pasta. I recently tried the Spaghetti Bolognese. The spaghetti itself is made out of sweet potato spirals. It's unexpectedly good!",5-star,positive
68,cafes_list,"I hate to do a bad review cuz I used to love this place until 2 days ago when I was mistreated by the so called ""manager"" Giorgio I kindly asked the cashier for more strawberries (all the girls are always professional and kind) cuz my drink only had 2 mini slices and the girl said sure no problem while the manager stepped in and literally went off on me!!! Giorgio U have no customer service skills and should not be mistreating customers like that I will not be back again I will take my money else where cuz even though I liked the food I cannot stand this asshole. Im old and throughout my life I have NEVER been treated like that anywhere else it saddens me to see that a good place with healthy food has a stupid manager in charge.",1-star,negative
69,cafes_list,"Excellent service, The Açaí & Sweet potato breakfast bowl is absolutely delicious. In the infamous words of the Terminator I'll be back!",5-star,positive
70,cafes_list,"Great stuff, excellent service. Really nice to be able to eat with people who have gluten sensitivities and enjoy the food too. Loved the tuna wrap can't wait to try more.",5-star,positive
71,cafes_list,"Yes, sweet potatoes. Nope, not yams. These two are not alike. Adi's however stands out in a town with an array of franchises. Here it's all about the vegetable, sweet potato right down to the sweet potato latte;) My favorite recommendation is the sweet potato bolognese- hearty and healthy! Healthier than a baked potato and yes, indeed more satisfying on those taste buds! Crepes! Healthy crepes, yes they can be healthy here at Adi's that is. I've only had the cocoa cream one and it is sweet and savory! Detox over one of the infused waters, yes water with a twist. My favorite is the blueberry & lime, different and will tantalize those taste buds. The sweet potato wedges are a crispy, roasted side and quite filling in a good way;). Apparently healthier than those other fries out there;)",4-star,positive
72,cafes_list,This place is great with food that works to be more wholesome. The staff is super nice and the outdoor seating on a crisp sunny day with a cup of coffee is nice.,5-star,positive
73,cafes_list,Very good healthy choice. The tuna sweet potato wrap and and peanutbutter cookie were on point. Staff we very nice and helpful. Highly recommend dropping in! (M-F only),5-star,positive
74,cafes_list,"Arrived early for Mom's appointment this morning so we thought we would grab a some tea and coffee to warm and wake up. Great coffee and chai tea. The coffee is a nice bean from Mexico, fresh ground by the pot. Delicious! The cranberry, sweet potato and lemon muffin was exceptional. They are all about the white sweet potato. No white flour, sugar or oil, powered by the potato. I love it! The owner, (Sorry didn't catch his name-possibly Aida?) was just getting ready to open up for the day. We got there a little early but they let us right in. So friendly and accommodating. Great way to start the day. Definitely will come back. Great food and drink, very friendly service. We will definitely be back! ......Probably on the way home because Mom is all about the sweet potato....and we have to have more!",5-star,positive
